data_source_name,field_name,field_type,mainframe_data_type,generic_data_type,level,data_length,business_definition,logical_group,display_format,display_length,decimal_positions,signed_indicator,usage_clause,occurs_min,occurs_max,occurs_depending,redefines_field,root_record,field_position,synchronized,justified,blank_when_zero,value_clause,condition_values,condition_ranges,is_inline
CODATE01,WS-ERR-QUEUE-STS,FIELD,X(01),ALPHANUMERIC,1,1,Error queue status flag (VALUE 'N'),WS-ERR-QUEUE-STS,X,1,0,NO,DISPLAY,,,,,WS-ERR-QUEUE-STS,1,NO,,NO,'N',,,YES
CODATE01,ERR-QUEUE-OPEN,CONDITION,N/A,DISPLAY,88,0,Condition: error queue is open (VALUE 'Y'),WS-ERR-QUEUE-STS,N/A,0,0,NO,DISPLAY,,,,,WS-ERR-QUEUE-STS,1,NO,,NO,,'Y',,YES
CODATE01,WS-REPLY-QUEUE-STS,FIELD,X(01),ALPHANUMERIC,1,1,Reply queue status flag (VALUE 'N'),WS-REPLY-QUEUE-STS,X,1,0,NO,DISPLAY,,,,,WS-REPLY-QUEUE-STS,1,NO,,NO,'N',,,YES
CODATE01,REPLY-QUEUE-OPEN,CONDITION,N/A,DISPLAY,88,0,Condition: reply queue is open (VALUE 'Y'),WS-REPLY-QUEUE-STS,N/A,0,0,NO,DISPLAY,,,,,WS-REPLY-QUEUE-STS,1,NO,,NO,,'Y',,YES
CODATE01,WS-CICS-RESP-CDS,RECORD,N/A,GROUP,1,24,CICS response codes group,WS-CICS-RESP-CDS,N/A,0,0,NO,DISPLAY,,,,,WS-CICS-RESP-CDS,1,NO,,NO,,,,YES
CODATE01,WS-CICS-RESP1-CD,FIELD,S9(08) COMP,BINARY,5,4,"Primary CICS response code (USAGE COMP, VALUE ZERO)",WS-CICS-RESP-CDS,'+/-99999999,9,0,YES,COMP,,,,,WS-CICS-RESP-CDS,1,NO,,NO,ZERO,,,YES
CODATE01,WS-CICS-RESP2-CD,FIELD,S9(08) COMP,BINARY,5,4,"Secondary CICS response code (USAGE COMP, VALUE ZERO)",WS-CICS-RESP-CDS,'+/-99999999,9,0,YES,COMP,,,,,WS-CICS-RESP-CDS,5,NO,,NO,ZERO,,,YES
CODATE01,WS-CICS-RESP1-CD-D,FIELD,9(08),NUMERIC,5,8,Primary CICS response code display format (VALUE ZERO),WS-CICS-RESP-CDS,99999999,8,0,NO,DISPLAY,,,,,WS-CICS-RESP-CDS,9,NO,,NO,ZERO,,,YES
CODATE01,WS-CICS-RESP2-CD-D,FIELD,9(08),NUMERIC,5,8,Secondary CICS response code display format (VALUE ZERO),WS-CICS-RESP-CDS,99999999,8,0,NO,DISPLAY,,,,,WS-CICS-RESP-CDS,17,NO,,NO,ZERO,,,YES
CODATE01,WS-DATE-TIME,RECORD,N/A,GROUP,1,26,Date and time information group,WS-DATE-TIME,N/A,0,0,NO,DISPLAY,,,,,WS-DATE-TIME,1,NO,,NO,,,,YES
CODATE01,WS-ABS-TIME,FIELD,S9(15) COMP-3,PACKED,10,8,"Absolute time value in packed decimal format (USAGE COMP-3, VALUE ZERO)",WS-DATE-TIME,'+/-999999999999999,16,0,YES,COMP-3,,,,,WS-DATE-TIME,1,NO,,NO,ZERO,,,YES
CODATE01,WS-MMDDYYYY,FIELD,X(10),ALPHANUMERIC,10,10,Date in MM/DD/YYYY format (VALUE SPACES),WS-DATE-TIME,X(10),10,0,NO,DISPLAY,,,,,WS-DATE-TIME,9,NO,,NO,SPACES,,,YES
CODATE01,WS-TIME,FIELD,X(8),ALPHANUMERIC,10,8,Time in HH:MM:SS format (VALUE SPACES),WS-DATE-TIME,X(8),8,0,NO,DISPLAY,,,,,WS-DATE-TIME,19,NO,,NO,SPACES,,,YES
CODATE01,MQ-QUEUE,FIELD,X(48),ALPHANUMERIC,1,48,Message queue name (48 characters),MQ-QUEUE,X(48),48,0,NO,DISPLAY,,,,,MQ-QUEUE,1,NO,,NO,,,,YES
CODATE01,MQ-QUEUE-REPLY,FIELD,X(48),ALPHANUMERIC,1,48,Reply message queue name (48 characters),MQ-QUEUE-REPLY,X(48),48,0,NO,DISPLAY,,,,,MQ-QUEUE-REPLY,1,NO,,NO,,,,YES
CODATE01,MQ-HCONN,FIELD,S9(09) BINARY,BINARY,1,4,"Message queue connection handle (USAGE BINARY, VALUE 0)",MQ-HCONN,'+/-999999999,10,0,YES,BINARY,,,,,MQ-HCONN,1,NO,,NO,0,,,YES
CODATE01,MQ-CONDITION-CODE,FIELD,S9(09) BINARY,BINARY,1,4,"Message queue condition code (USAGE BINARY, VALUE 0)",MQ-CONDITION-CODE,'+/-999999999,10,0,YES,BINARY,,,,,MQ-CONDITION-CODE,1,NO,,NO,0,,,YES
CODATE01,MQ-REASON-CODE,FIELD,S9(09) BINARY,BINARY,1,4,"Message queue reason code (USAGE BINARY, VALUE 0)",MQ-REASON-CODE,'+/-999999999,10,0,YES,BINARY,,,,,MQ-REASON-CODE,1,NO,,NO,0,,,YES
CODATE01,MQ-HOBJ,FIELD,S9(09) BINARY,BINARY,1,4,"Message queue object handle (USAGE BINARY, VALUE 0)",MQ-HOBJ,'+/-999999999,10,0,YES,BINARY,,,,,MQ-HOBJ,1,NO,,NO,0,,,YES
CODATE01,MQ-OPTIONS,FIELD,S9(09) BINARY,BINARY,1,4,"Message queue operation options (USAGE BINARY, VALUE 0)",MQ-OPTIONS,'+/-999999999,10,0,YES,BINARY,,,,,MQ-OPTIONS,1,NO,,NO,0,,,YES
CODATE01,MQ-BUFFER-LENGTH,FIELD,S9(09) BINARY,BINARY,1,4,Length of message queue buffer (USAGE BINARY),MQ-BUFFER-LENGTH,'+/-999999999,10,0,YES,BINARY,,,,,MQ-BUFFER-LENGTH,1,NO,,NO,,,,YES
CODATE01,MQ-BUFFER,FIELD,X(1000),ALPHANUMERIC,1,1000,Message queue data buffer (1000 characters),MQ-BUFFER,X(1000),1000,0,NO,DISPLAY,,,,,MQ-BUFFER,1,NO,,NO,,,,YES
CODATE01,MQ-DATA-LENGTH,FIELD,S9(09) BINARY,BINARY,1,4,Actual length of message queue data (USAGE BINARY),MQ-DATA-LENGTH,'+/-999999999,10,0,YES,BINARY,,,,,MQ-DATA-LENGTH,1,NO,,NO,,,,YES
CODATE01,MQ-CORRELID,FIELD,X(24),ALPHANUMERIC,1,24,Message queue correlation identifier (24 characters),MQ-CORRELID,X(24),24,0,NO,DISPLAY,,,,,MQ-CORRELID,1,NO,,NO,,,,YES
CODATE01,MQ-MSG-ID,FIELD,X(24),ALPHANUMERIC,1,24,Message queue message identifier (24 characters),MQ-MSG-ID,X(24),24,0,NO,DISPLAY,,,,,MQ-MSG-ID,1,NO,,NO,,,,YES
CODATE01,MQ-MSG-COUNT,FIELD,9(09),NUMERIC,1,9,Message queue message count (9 digits),MQ-MSG-COUNT,999999999,9,0,NO,DISPLAY,,,,,MQ-MSG-COUNT,1,NO,,NO,,,,YES
CODATE01,SAVE-CORELID,FIELD,X(24),ALPHANUMERIC,1,24,Saved correlation identifier (24 characters),SAVE-CORELID,X(24),24,0,NO,DISPLAY,,,,,SAVE-CORELID,1,NO,,NO,,,,YES
CODATE01,SAVE-MSGID,FIELD,X(24),ALPHANUMERIC,1,24,Saved message identifier (24 characters),SAVE-MSGID,X(24),24,0,NO,DISPLAY,,,,,SAVE-MSGID,1,NO,,NO,,,,YES
CODATE01,SAVE-REPLY2Q,FIELD,X(48),ALPHANUMERIC,1,48,Saved reply queue name (48 characters),SAVE-REPLY2Q,X(48),48,0,NO,DISPLAY,,,,,SAVE-REPLY2Q,1,NO,,NO,,,,YES
CODATE01,MQ-ERR-DISPLAY,RECORD,N/A,GROUP,1,113,Message queue error display group,MQ-ERR-DISPLAY,N/A,0,0,NO,DISPLAY,,,,,MQ-ERR-DISPLAY,1,NO,,NO,,,,YES
CODATE01,MQ-ERROR-PARA,FIELD,X(25),ALPHANUMERIC,5,25,Error paragraph name (25 characters),MQ-ERR-DISPLAY,X(25),25,0,NO,DISPLAY,,,,,MQ-ERR-DISPLAY,1,NO,,NO,,,,YES
CODATE01,FILLER-1,FIELD,X(02),ALPHANUMERIC,5,2,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",MQ-ERR-DISPLAY,X(2),2,0,NO,DISPLAY,,,,,MQ-ERR-DISPLAY,26,NO,,NO,SPACES,,,YES
CODATE01,MQ-APPL-RETURN-MESSAGE,FIELD,X(25),ALPHANUMERIC,5,25,Application return message text (25 characters),MQ-ERR-DISPLAY,X(25),25,0,NO,DISPLAY,,,,,MQ-ERR-DISPLAY,28,NO,,NO,,,,YES
CODATE01,FILLER-2,FIELD,X(02),ALPHANUMERIC,5,2,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",MQ-ERR-DISPLAY,X(2),2,0,NO,DISPLAY,,,,,MQ-ERR-DISPLAY,53,NO,,NO,SPACES,,,YES
CODATE01,MQ-APPL-CONDITION-CODE,FIELD,9(02),NUMERIC,5,2,Application condition code (2 digits),MQ-ERR-DISPLAY,99,2,0,NO,DISPLAY,,,,,MQ-ERR-DISPLAY,55,NO,,NO,,,,YES
CODATE01,FILLER-3,FIELD,X(02),ALPHANUMERIC,5,2,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",MQ-ERR-DISPLAY,X(2),2,0,NO,DISPLAY,,,,,MQ-ERR-DISPLAY,57,NO,,NO,SPACES,,,YES
CODATE01,MQ-APPL-REASON-CODE,FIELD,9(05),NUMERIC,5,5,Application reason code (5 digits),MQ-ERR-DISPLAY,99999,5,0,NO,DISPLAY,,,,,MQ-ERR-DISPLAY,59,NO,,NO,,,,YES
CODATE01,FILLER-4,FIELD,X(02),ALPHANUMERIC,5,2,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",MQ-ERR-DISPLAY,X(2),2,0,NO,DISPLAY,,,,,MQ-ERR-DISPLAY,64,NO,,NO,SPACES,,,YES
CODATE01,MQ-APPL-QUEUE-NAME,FIELD,X(48),ALPHANUMERIC,5,48,Application queue name (48 characters),MQ-ERR-DISPLAY,X(48),48,0,NO,DISPLAY,,,,,MQ-ERR-DISPLAY,66,NO,,NO,,,,YES
CODATE01,MQ-GET-MESSAGE-OPTIONS,RECORD,N/A,GROUP,1,0,Message queue get message options structure,MQ-GET-MESSAGE-OPTIONS,N/A,0,0,NO,DISPLAY,,,,,MQ-GET-MESSAGE-OPTIONS,1,NO,,NO,,,,YES
CODATE01,MQ-PUT-MESSAGE-OPTIONS,RECORD,N/A,GROUP,1,0,Message queue put message options structure,MQ-PUT-MESSAGE-OPTIONS,N/A,0,0,NO,DISPLAY,,,,,MQ-PUT-MESSAGE-OPTIONS,1,NO,,NO,,,,YES
CODATE01,MQ-MESSAGE-DESCRIPTOR,RECORD,N/A,GROUP,1,0,Message queue message descriptor structure,MQ-MESSAGE-DESCRIPTOR,N/A,0,0,NO,DISPLAY,,,,,MQ-MESSAGE-DESCRIPTOR,1,NO,,NO,,,,YES
CODATE01,MQ-OBJECT-DESCRIPTOR,RECORD,N/A,GROUP,1,0,Message queue object descriptor structure,MQ-OBJECT-DESCRIPTOR,N/A,0,0,NO,DISPLAY,,,,,MQ-OBJECT-DESCRIPTOR,1,NO,,NO,,,,YES
CODATE01,MQ-CONSTANTS,RECORD,N/A,GROUP,1,0,Message queue constants definition,MQ-CONSTANTS,N/A,0,0,NO,DISPLAY,,,,,MQ-CONSTANTS,1,NO,,NO,,,,YES
CODATE01,MQ-GET-QUEUE-MESSAGE,RECORD,N/A,GROUP,1,0,Message queue get queue message structure,MQ-GET-QUEUE-MESSAGE,N/A,0,0,NO,DISPLAY,,,,,MQ-GET-QUEUE-MESSAGE,1,NO,,NO,,,,YES
CODATE01,QUEUE-INFO,RECORD,N/A,GROUP,1,192,Queue information group,QUEUE-INFO,N/A,0,0,NO,DISPLAY,,,,,QUEUE-INFO,1,NO,,NO,,,,YES
CODATE01,QMGR-NAME,FIELD,X(48),ALPHANUMERIC,5,48,Queue manager name (VALUE SPACES),QUEUE-INFO,X(48),48,0,NO,DISPLAY,,,,,QUEUE-INFO,1,NO,,NO,SPACES,,,YES
CODATE01,INPUT-QUEUE-NAME,FIELD,X(48),ALPHANUMERIC,5,48,Input queue name (VALUE SPACES),QUEUE-INFO,X(48),48,0,NO,DISPLAY,,,,,QUEUE-INFO,49,NO,,NO,SPACES,,,YES
CODATE01,REPLY-QUEUE-NAME,FIELD,X(48),ALPHANUMERIC,5,48,Reply queue name (VALUE SPACES),QUEUE-INFO,X(48),48,0,NO,DISPLAY,,,,,QUEUE-INFO,97,NO,,NO,SPACES,,,YES
CODATE01,ERROR-QUEUE-NAME,FIELD,X(48),ALPHANUMERIC,5,48,Error queue name (VALUE SPACES),QUEUE-INFO,X(48),48,0,NO,DISPLAY,,,,,QUEUE-INFO,145,NO,,NO,SPACES,,,YES
CODATE01,INPUT-QUEUE-HANDLE,FIELD,S9(09) BINARY,BINARY,1,4,"Input queue handle (USAGE BINARY, VALUE 0)",INPUT-QUEUE-HANDLE,'+/-999999999,10,0,YES,BINARY,,,,,INPUT-QUEUE-HANDLE,1,NO,,NO,0,,,YES
CODATE01,OUTPUT-QUEUE-HANDLE,FIELD,S9(09) BINARY,BINARY,1,4,"Output queue handle (USAGE BINARY, VALUE 0)",OUTPUT-QUEUE-HANDLE,'+/-999999999,10,0,YES,BINARY,,,,,OUTPUT-QUEUE-HANDLE,1,NO,,NO,0,,,YES
CODATE01,ERROR-QUEUE-HANDLE,FIELD,S9(09) BINARY,BINARY,1,4,"Error queue handle (USAGE BINARY, VALUE 0)",ERROR-QUEUE-HANDLE,'+/-999999999,10,0,YES,BINARY,,,,,ERROR-QUEUE-HANDLE,1,NO,,NO,0,,,YES
CODATE01,QMGR-HANDLE-CONN,FIELD,S9(09) BINARY,BINARY,1,4,"Queue manager connection handle (USAGE BINARY, VALUE 0)",QMGR-HANDLE-CONN,'+/-999999999,10,0,YES,BINARY,,,,,QMGR-HANDLE-CONN,1,NO,,NO,0,,,YES
CODATE01,QUEUE-MESSAGE,FIELD,X(1000),ALPHANUMERIC,1,1000,Queue message data buffer (1000 characters),QUEUE-MESSAGE,X(1000),1000,0,NO,DISPLAY,,,,,QUEUE-MESSAGE,1,NO,,NO,,,,YES
CODATE01,REQUEST-MESSAGE,FIELD,X(1000),ALPHANUMERIC,1,1000,Request message data buffer (1000 characters),REQUEST-MESSAGE,X(1000),1000,0,NO,DISPLAY,,,,,REQUEST-MESSAGE,1,NO,,NO,,,,YES
CODATE01,REPLY-MESSAGE,FIELD,X(1000),ALPHANUMERIC,1,1000,Reply message data buffer (1000 characters),REPLY-MESSAGE,X(1000),1000,0,NO,DISPLAY,,,,,REPLY-MESSAGE,1,NO,,NO,,,,YES
CODATE01,ERROR-MESSAGE,FIELD,X(1000),ALPHANUMERIC,1,1000,Error message data buffer (1000 characters),ERROR-MESSAGE,X(1000),1000,0,NO,DISPLAY,,,,,ERROR-MESSAGE,1,NO,,NO,,,,YES
CODATE01,REQUEST-MSG-COPY,RECORD,N/A,GROUP,1,1000,Request message copy group,REQUEST-MSG-COPY,N/A,0,0,NO,DISPLAY,,,,,REQUEST-MSG-COPY,1,NO,,NO,,,,YES
CODATE01,WS-FUNC,FIELD,X(04),ALPHANUMERIC,10,4,"Function code (4 characters, VALUE SPACES)",REQUEST-MSG-COPY,X(4),4,0,NO,DISPLAY,,,,,REQUEST-MSG-COPY,1,NO,,NO,SPACES,,,YES
CODATE01,WS-KEY,FIELD,9(11),NUMERIC,10,11,"Primary key value (11 digits, VALUE ZEROES)",REQUEST-MSG-COPY,99999999999,11,0,NO,DISPLAY,,,,,REQUEST-MSG-COPY,5,NO,,NO,ZEROES,,,YES
CODATE01,WS-FILLER,FIELD,X(985),ALPHANUMERIC,10,985,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",REQUEST-MSG-COPY,X(985),985,0,NO,DISPLAY,,,,,REQUEST-MSG-COPY,16,NO,,NO,SPACES,,,YES
CODATE01,WS-VARIABLES,RECORD,N/A,GROUP,1,16,Working storage variables group,WS-VARIABLES,N/A,0,0,NO,DISPLAY,,,,,WS-VARIABLES,1,NO,,NO,,,,YES
CODATE01,LIT-ACCTFILENAME,FIELD,X(8),ALPHANUMERIC,5,8,Account file name literal (VALUE 'ACCTDAT '),WS-VARIABLES,X(8),8,0,NO,DISPLAY,,,,,WS-VARIABLES,1,NO,,NO,'ACCTDAT ',,,YES
CODATE01,WS-RESP-CD,FIELD,S9(09) COMP,BINARY,5,4,"Response code (USAGE COMP, VALUE ZEROS)",WS-VARIABLES,'+/-999999999,10,0,YES,COMP,,,,,WS-VARIABLES,9,NO,,NO,ZEROS,,,YES
CODATE01,WS-REAS-CD,FIELD,S9(09) COMP,BINARY,5,4,"Reason code (USAGE COMP, VALUE ZEROS)",WS-VARIABLES,'+/-999999999,10,0,YES,COMP,,,,,WS-VARIABLES,13,NO,,NO,ZEROS,,,YES
COACTUPC,WS-MISC-STORAGE,RECORD,N/A,GROUP,1,2081,Miscellaneous working storage variables group,WS-MISC-STORAGE,N/A,0,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,1,NO,,NO,,,,YES
COACTUPC,WS-CICS-PROCESSNG-VARS,GROUP,N/A,GROUP,5,16,CICS processing variables group,WS-MISC-STORAGE,N/A,0,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,1,NO,,NO,,,,YES
COACTUPC,WS-RESP-CD,FIELD,S9(09) COMP,BINARY,7,4,CICS response code numeric signed integer (USAGE COMP) (VALUE ZEROS),WS-CICS-PROCESSNG-VARS,'+/-999999999,10,0,YES,COMP,,,,,WS-MISC-STORAGE,1,NO,,NO,ZEROS,,,YES
COACTUPC,WS-REAS-CD,FIELD,S9(09) COMP,BINARY,7,4,CICS reason code numeric signed integer (USAGE COMP) (VALUE ZEROS),WS-CICS-PROCESSNG-VARS,'+/-999999999,10,0,YES,COMP,,,,,WS-MISC-STORAGE,5,NO,,NO,ZEROS,,,YES
COACTUPC,WS-TRANID,FIELD,X(4),ALPHANUMERIC,7,4,CICS transaction identifier alphanumeric 4 characters (VALUE SPACES),WS-CICS-PROCESSNG-VARS,X(4),4,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,9,NO,,NO,SPACES,,,YES
COACTUPC,WS-UCTRANS,FIELD,X(4),ALPHANUMERIC,7,4,Uppercase transaction identifier alphanumeric 4 characters (VALUE SPACES),WS-CICS-PROCESSNG-VARS,X(4),4,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,13,NO,,NO,SPACES,,,YES
COACTUPC,WS-GENERIC-EDITS,GROUP,N/A,GROUP,5,334,Generic edit validation variables group,WS-MISC-STORAGE,N/A,0,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,17,NO,,NO,,,,YES
COACTUPC,WS-EDIT-VARIABLE-NAME,FIELD,X(25),ALPHANUMERIC,10,25,Edit variable name alphanumeric 25 characters,WS-GENERIC-EDITS,X(25),25,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,17,NO,,NO,,,,YES
COACTUPC,WS-EDIT-SIGNED-NUMBER-9V2-X,FIELD,X(15),ALPHANUMERIC,10,15,Edit signed number with 2 decimal places alphanumeric 15 characters,WS-GENERIC-EDITS,X(15),15,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,42,NO,,NO,,,,YES
COACTUPC,WS-FLG-SIGNED-NUMBER-EDIT,FIELD,X(1),ALPHANUMERIC,10,1,Signed number edit validation flag alphanumeric 1 character,WS-GENERIC-EDITS,X,1,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,57,NO,,NO,,,,YES
COACTUPC,FLG-SIGNED-NUMBER-ISVALID,CONDITION,N/A,DISPLAY,88,0,Condition: signed number is valid (VALUE LOW-VALUES),WS-FLG-SIGNED-NUMBER-EDIT,N/A,0,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,57,NO,,NO,,LOW-VALUES,,YES
COACTUPC,FLG-SIGNED-NUMBER-NOT-OK,CONDITION,N/A,DISPLAY,88,0,Condition: signed number validation failed (VALUE '0'),WS-FLG-SIGNED-NUMBER-EDIT,N/A,0,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,57,NO,,NO,,'0',,YES
COACTUPC,FLG-SIGNED-NUMBER-BLANK,CONDITION,N/A,DISPLAY,88,0,Condition: signed number field is blank (VALUE 'B'),WS-FLG-SIGNED-NUMBER-EDIT,N/A,0,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,57,NO,,NO,,'B',,YES
COACTUPC,WS-EDIT-ALPHANUM-ONLY,FIELD,X(256),ALPHANUMERIC,10,256,Edit alphanumeric only validation field alphanumeric 256 characters,WS-GENERIC-EDITS,X(256),256,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,58,NO,,NO,,,,YES
COACTUPC,WS-EDIT-ALPHANUM-LENGTH,FIELD,S9(4) COMP-3,PACKED,10,3,Edit alphanumeric field length numeric signed integer (USAGE COMP-3),WS-GENERIC-EDITS,'+/-9999,5,0,YES,COMP-3,,,,,WS-MISC-STORAGE,314,NO,,NO,,,,YES
COACTUPC,WS-EDIT-ALPHA-ONLY-FLAGS,FIELD,X(1),ALPHANUMERIC,10,1,Alpha only edit validation flag alphanumeric 1 character,WS-GENERIC-EDITS,X,1,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,317,NO,,NO,,,,YES
COACTUPC,FLG-ALPHA-ISVALID,CONDITION,N/A,DISPLAY,88,0,Condition: alpha only field is valid (VALUE LOW-VALUES),WS-EDIT-ALPHA-ONLY-FLAGS,N/A,0,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,317,NO,,NO,,LOW-VALUES,,YES
COACTUPC,FLG-ALPHA-NOT-OK,CONDITION,N/A,DISPLAY,88,0,Condition: alpha only field validation failed (VALUE '0'),WS-EDIT-ALPHA-ONLY-FLAGS,N/A,0,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,317,NO,,NO,,'0',,YES
COACTUPC,FLG-ALPHA-BLANK,CONDITION,N/A,DISPLAY,88,0,Condition: alpha only field is blank (VALUE 'B'),WS-EDIT-ALPHA-ONLY-FLAGS,N/A,0,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,317,NO,,NO,,'B',,YES
COACTUPC,WS-EDIT-ALPHANUM-ONLY-FLAGS,FIELD,X(1),ALPHANUMERIC,10,1,Alphanumeric only edit validation flag alphanumeric 1 character,WS-GENERIC-EDITS,X,1,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,318,NO,,NO,,,,YES
COACTUPC,FLG-ALPHNANUM-ISVALID,CONDITION,N/A,DISPLAY,88,0,Condition: alphanumeric only field is valid (VALUE LOW-VALUES),WS-EDIT-ALPHANUM-ONLY-FLAGS,N/A,0,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,318,NO,,NO,,LOW-VALUES,,YES
COACTUPC,FLG-ALPHNANUM-NOT-OK,CONDITION,N/A,DISPLAY,88,0,Condition: alphanumeric only field validation failed (VALUE '0'),WS-EDIT-ALPHANUM-ONLY-FLAGS,N/A,0,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,318,NO,,NO,,'0',,YES
COACTUPC,FLG-ALPHNANUM-BLANK,CONDITION,N/A,DISPLAY,88,0,Condition: alphanumeric only field is blank (VALUE 'B'),WS-EDIT-ALPHANUM-ONLY-FLAGS,N/A,0,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,318,NO,,NO,,'B',,YES
COACTUPC,WS-EDIT-MANDATORY-FLAGS,FIELD,X(1),ALPHANUMERIC,10,1,Mandatory field edit validation flag alphanumeric 1 character,WS-GENERIC-EDITS,X,1,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,319,NO,,NO,,,,YES
COACTUPC,FLG-MANDATORY-ISVALID,CONDITION,N/A,DISPLAY,88,0,Condition: mandatory field is valid (VALUE LOW-VALUES),WS-EDIT-MANDATORY-FLAGS,N/A,0,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,319,NO,,NO,,LOW-VALUES,,YES
COACTUPC,FLG-MANDATORY-NOT-OK,CONDITION,N/A,DISPLAY,88,0,Condition: mandatory field validation failed (VALUE '0'),WS-EDIT-MANDATORY-FLAGS,N/A,0,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,319,NO,,NO,,'0',,YES
COACTUPC,FLG-MANDATORY-BLANK,CONDITION,N/A,DISPLAY,88,0,Condition: mandatory field is blank (VALUE 'B'),WS-EDIT-MANDATORY-FLAGS,N/A,0,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,319,NO,,NO,,'B',,YES
COACTUPC,WS-EDIT-YES-NO,FIELD,X(1),ALPHANUMERIC,10,1,Yes or no edit validation field alphanumeric 1 character (VALUE 'N'),WS-GENERIC-EDITS,X,1,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,320,NO,,NO,'N',,,YES
COACTUPC,FLG-YES-NO-ISVALID,CONDITION,N/A,DISPLAY,88,0,"Condition: yes or no field contains valid value (VALUE 'Y', 'N')",WS-EDIT-YES-NO,N/A,0,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,320,NO,,NO,,"'Y', 'N'",,YES
COACTUPC,FLG-YES-NO-NOT-OK,CONDITION,N/A,DISPLAY,88,0,Condition: yes or no field validation failed (VALUE '0'),WS-EDIT-YES-NO,N/A,0,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,320,NO,,NO,,'0',,YES
COACTUPC,FLG-YES-NO-BLANK,CONDITION,N/A,DISPLAY,88,0,Condition: yes or no field is blank (VALUE 'B'),WS-EDIT-YES-NO,N/A,0,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,320,NO,,NO,,'B',,YES
COACTUPC,WS-EDIT-US-PHONE-NUM,FIELD,X(15),ALPHANUMERIC,10,15,Edit US phone number field alphanumeric 15 characters,WS-GENERIC-EDITS,X(15),15,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,321,NO,,NO,,,,YES
COACTUPC,WS-EDIT-US-PHONE-NUM-X,GROUP,N/A,GROUP,10,15,Edit US phone number redefine structure (REDEFINES WS-EDIT-US-PHONE-NUM),WS-GENERIC-EDITS,N/A,0,0,NO,DISPLAY,,,,WS-EDIT-US-PHONE-NUM,WS-MISC-STORAGE,321,NO,,NO,,,,YES
COACTUPC,FILLER-1,FIELD,X(1),ALPHANUMERIC,20,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",WS-EDIT-US-PHONE-NUM-X,X,1,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,321,NO,,NO,,,,YES
COACTUPC,WS-EDIT-US-PHONE-NUMA,FIELD,X(3),ALPHANUMERIC,20,3,Edit US phone number area code alphanumeric 3 characters,WS-EDIT-US-PHONE-NUM-X,X(3),3,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,322,NO,,NO,,,,YES
COACTUPC,WS-EDIT-US-PHONE-NUMA-N,FIELD,9(3),NUMERIC,20,3,Edit US phone number area code numeric (REDEFINES WS-EDIT-US-PHONE-NUMA),WS-EDIT-US-PHONE-NUM-X,999,3,0,NO,DISPLAY,,,,WS-EDIT-US-PHONE-NUMA,WS-MISC-STORAGE,322,NO,,NO,,,,YES
COACTUPC,FILLER-2,FIELD,X(1),ALPHANUMERIC,20,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",WS-EDIT-US-PHONE-NUM-X,X,1,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,325,NO,,NO,,,,YES
COACTUPC,WS-EDIT-US-PHONE-NUMB,FIELD,X(3),ALPHANUMERIC,20,3,Edit US phone number exchange code alphanumeric 3 characters,WS-EDIT-US-PHONE-NUM-X,X(3),3,0,NO,DISPLAY,,,,,WS-MISC-STORAGE,326,NO,,NO,,,,YES
